user_id,reg_date,country,device,channel
1611,2025-03-04,Poland,Android,Organic
1612,2025-01-04,Germany,Android,Organic
1613,2025-02-19,Poland,iOS,Facebook Ads
1614,2025-02-13,USA,Android,Google Search
1615,2025-02-21,UK,Android,Organic
1616,2025-01-22,USA,iOS,Organic
1617,2025-03-01,Germany,iOS,Facebook Ads
1618,2025-01-17,Poland,Android,Organic
1619,2025-03-21,Ukraine,Android,Facebook Ads
1620,2025-03-10,Germany,iOS,Facebook Ads
1621,2025-01-04,USA,iOS,TikTok
1622,2025-02-20,Poland,iOS,Organic
1623,2025-03-17,USA,Android,Organic
1624,2025-03-14,Ukraine,Android,Facebook Ads
1625,2025-01-04,Germany,iOS,Organic
1626,2025-01-11,Germany,Android,Google Search
1627,2025-02-24,UK,Android,Google Search
1628,2025-01-18,USA,iOS,Organic
1629,2025-03-01,UK,iOS,Facebook Ads
1630,2025-01-24,Germany,Android,Organic
1631,2025-01-07,Poland,Android,Organic
1632,2025-02-03,UK,Android,Facebook Ads
1633,2025-02-18,Poland,Android,Facebook Ads
1634,2025-02-11,UK,iOS,Facebook Ads
1635,2025-01-28,USA,Android,Facebook Ads
1636,2025-02-28,USA,Android,Organic
1637,2025-02-11,Germany,iOS,Organic
1638,2025-02-13,USA,iOS,Facebook Ads
1639,2025-02-18,UK,iOS,Facebook Ads
1640,2025-02-05,UK,iOS,Organic
1641,2025-02-23,Poland,iOS,Organic
1642,2025-02-02,Ukraine,iOS,Google Search
1643,2025-01-11,UK,iOS,Google Search
1644,2025-03-02,Poland,iOS,Organic
1645,2025-01-03,Germany,Android,Facebook Ads
1646,2025-03-11,USA,Android,Facebook Ads
1647,2025-01-07,USA,Android,Organic
1648,2025-02-14,UK,Android,Organic
1649,2025-01-29,USA,Android,Organic
1650,2025-01-09,Germany,iOS,Organic
1651,2025-01-06,Ukraine,Android,Organic
1652,2025-01-04,UK,Android,Facebook Ads
1653,2025-02-01,Germany,Android,Google Search
1654,2025-01-26,Poland,Android,Facebook Ads
1655,2025-01-03,Ukraine,iOS,Facebook Ads
1656,2025-03-21,UK,iOS,Organic
1657,2025-01-20,USA,iOS,Organic
1658,2025-01-31,UK,Android,TikTok
1659,2025-01-17,Poland,Android,Organic
1660,2025-03-02,USA,iOS,Facebook Ads
1661,2025-01-15,Ukraine,Android,Facebook Ads
1662,2025-03-14,UK,Android,Organic
1663,2025-01-28,Germany,iOS,Organic
1664,2025-03-01,Poland,iOS,Organic
1665,2025-02-02,UK,iOS,Organic
1666,2025-02-17,Germany,iOS,Organic
1667,2025-01-22,UK,iOS,Organic
1668,2025-03-19,Poland,iOS,Facebook Ads
1669,2025-03-19,UK,iOS,Organic
1670,2025-01-15,USA,iOS,Organic
1671,2025-01-21,USA,Android,Facebook Ads
1672,2025-02-09,Germany,iOS,Organic
1673,2025-01-14,USA,Android,Google Search
1674,2025-03-16,Ukraine,Android,TikTok
1675,2025-01-04,Ukraine,Android,Facebook Ads
1676,2025-02-09,UK,iOS,Organic
1677,2025-03-15,Ukraine,iOS,Facebook Ads
1678,2025-02-18,Ukraine,Android,Organic
1679,2025-02-20,Poland,Android,Facebook Ads
1680,2025-01-26,Poland,Android,Facebook Ads
1681,2025-01-10,Ukraine,iOS,Google Search
1682,2025-03-17,Poland,iOS,TikTok
1683,2025-03-22,Ukraine,Android,Facebook Ads
1684,2025-02-01,Germany,Android,Facebook Ads
1685,2025-01-14,Poland,Android,Organic
1686,2025-02-08,Ukraine,Android,Organic
1687,2025-03-18,Ukraine,iOS,TikTok
1688,2025-01-16,UK,Android,Facebook Ads
1689,2025-03-14,Germany,iOS,Organic
1690,2025-01-06,Germany,iOS,Facebook Ads
1691,2025-02-14,UK,Android,Facebook Ads
1692,2025-03-10,UK,Android,Organic
1693,2025-02-24,UK,iOS,Organic
1694,2025-02-17,USA,iOS,Organic
1695,2025-01-09,Ukraine,Android,Google Search
1696,2025-03-06,USA,iOS,Google Search
1697,2025-02-13,Poland,Android,Google Search
1698,2025-01-02,UK,iOS,TikTok
1699,2025-02-23,Ukraine,Android,Facebook Ads
1700,2025-03-04,Ukraine,Android,Facebook Ads
1701,2025-01-14,Poland,iOS,Google Search
1702,2025-02-25,Germany,iOS,Organic
1703,2025-02-16,Ukraine,iOS,Facebook Ads
1704,2025-02-28,Germany,iOS,TikTok
1705,2025-01-20,Ukraine,Android,Facebook Ads
1706,2025-02-25,USA,iOS,Organic
1707,2025-01-23,UK,Android,Facebook Ads
1708,2025-03-08,Germany,iOS,Organic
1709,2025-02-04,USA,Android,TikTok
1710,2025-03-20,Ukraine,Android,Facebook Ads
1711,2025-03-10,UK,Android,TikTok
1712,2025-03-03,USA,Android,Google Search
1713,2025-03-01,UK,Android,TikTok
1714,2025-02-25,Ukraine,iOS,Organic
1715,2025-03-17,Ukraine,Android,Google Search
1716,2025-02-04,USA,Android,Facebook Ads
1717,2025-02-11,Ukraine,Android,Google Search
1718,2025-02-01,Poland,iOS,Facebook Ads
1719,2025-01-12,UK,Android,Facebook Ads
1720,2025-02-05,Ukraine,Android,Facebook Ads
1721,2025-02-27,Ukraine,iOS,Google Search
1722,2025-02-01,Poland,iOS,Organic
1723,2025-03-01,UK,Android,Facebook Ads
1724,2025-03-14,Germany,Android,Facebook Ads
1725,2025-03-20,Poland,Android,Organic
1726,2025-02-18,Poland,iOS,Facebook Ads
1727,2025-02-13,UK,Android,Facebook Ads
1728,2025-01-04,Poland,iOS,Facebook Ads
1729,2025-03-05,UK,iOS,TikTok
1730,2025-02-11,Poland,iOS,Organic
1731,2025-01-24,UK,Android,Google Search
1732,2025-03-04,UK,Android,Organic
1733,2025-01-28,Germany,Android,Organic
1734,2025-02-15,Ukraine,iOS,Organic
1735,2025-02-03,UK,Android,Organic
1736,2025-02-13,USA,iOS,Organic
1737,2025-02-05,Germany,Android,Facebook Ads
1738,2025-03-18,Germany,Android,Facebook Ads
1739,2025-02-05,Ukraine,iOS,Google Search
1740,2025-03-13,Poland,Android,Organic
1741,2025-01-02,Poland,iOS,Organic
1742,2025-03-08,UK,Android,Organic
1743,2025-01-25,Germany,Android,TikTok
1744,2025-01-11,UK,iOS,Facebook Ads
1745,2025-01-31,USA,Android,Organic
1746,2025-02-22,Poland,iOS,Organic
1747,2025-03-04,UK,Android,TikTok
1748,2025-03-13,UK,Android,TikTok
1749,2025-01-31,Germany,Android,Organic
1750,2025-03-02,USA,iOS,Facebook Ads
1751,2025-03-04,USA,Android,Organic
1752,2025-02-27,UK,Android,Facebook Ads
1753,2025-01-03,USA,iOS,Organic
1754,2025-01-12,USA,iOS,TikTok
1755,2025-02-07,Germany,Android,Google Search
1756,2025-01-29,Germany,Android,Organic
1757,2025-02-21,USA,Android,Google Search
1758,2025-02-01,UK,Android,Google Search
1759,2025-02-09,Poland,Android,Google Search
1760,2025-03-16,UK,iOS,Organic
1761,2025-02-17,UK,iOS,TikTok
1762,2025-03-02,Poland,iOS,TikTok
1763,2025-03-12,Germany,Android,Facebook Ads
1764,2025-03-09,UK,iOS,Organic
1765,2025-02-14,USA,Android,Organic
1766,2025-02-24,USA,Android,Facebook Ads
1767,2025-03-12,Germany,Android,Facebook Ads
1768,2025-02-12,Germany,iOS,Facebook Ads
1769,2025-02-15,Germany,Android,TikTok
1770,2025-02-28,Ukraine,iOS,Organic
1771,2025-02-04,Ukraine,Android,Organic
1772,2025-02-09,USA,iOS,Facebook Ads
1773,2025-02-02,UK,iOS,Organic
1774,2025-01-30,Ukraine,Android,Facebook Ads
1775,2025-01-16,UK,iOS,Google Search
1776,2025-01-25,Poland,iOS,Organic
1777,2025-02-10,USA,Android,Facebook Ads
1778,2025-01-16,Ukraine,Android,Organic
1779,2025-03-10,USA,Android,Facebook Ads
1780,2025-01-24,Poland,Android,Organic
1781,2025-01-25,Poland,Android,Google Search
1782,2025-01-28,USA,iOS,Organic
1783,2025-03-03,Ukraine,iOS,Facebook Ads
1784,2025-02-05,USA,iOS,Facebook Ads
1785,2025-03-17,UK,Android,TikTok
1786,2025-03-09,UK,Android,Facebook Ads
1787,2025-03-18,UK,Android,Organic
1788,2025-02-06,UK,Android,TikTok
1789,2025-01-13,UK,Android,Facebook Ads
1790,2025-01-25,Poland,iOS,Facebook Ads
1791,2025-02-07,Ukraine,Android,Organic
1792,2025-01-30,Ukraine,Android,TikTok
1793,2025-02-16,Germany,Android,TikTok
1794,2025-01-23,USA,iOS,Organic
1795,2025-02-08,Poland,Android,Organic
1796,2025-01-02,Poland,Android,Facebook Ads
1797,2025-03-10,USA,Android,TikTok
1798,2025-01-17,USA,Android,TikTok
1799,2025-02-05,UK,Android,Facebook Ads
1800,2025-01-06,Poland,Android,Facebook Ads
1801,2025-01-07,Poland,iOS,Facebook Ads
1802,2025-03-12,USA,Android,Facebook Ads
1803,2025-02-07,USA,Android,Organic
1804,2025-01-17,Ukraine,Android,Google Search
1805,2025-03-04,UK,Android,Facebook Ads
1806,2025-01-14,Germany,Android,Google Search
1807,2025-01-02,UK,Android,TikTok
1808,2025-03-15,Poland,Android,Organic
1809,2025-02-06,Ukraine,iOS,Google Search
1810,2025-03-02,USA,Android,Facebook Ads
1811,2025-03-03,Germany,Android,TikTok
1812,2025-02-26,Poland,iOS,Organic
1813,2025-02-13,Germany,Android,Facebook Ads
1814,2025-01-24,UK,Android,Facebook Ads
1815,2025-01-07,Ukraine,Android,Facebook Ads
1816,2025-02-02,UK,Android,Facebook Ads
1817,2025-03-03,USA,iOS,Organic
1818,2025-01-15,Ukraine,iOS,TikTok
1819,2025-01-09,UK,iOS,Google Search
1820,2025-02-21,Germany,Android,Organic
1821,2025-03-04,Ukraine,iOS,Google Search
1822,2025-01-10,Ukraine,iOS,Organic
1823,2025-03-15,USA,iOS,Organic
1824,2025-03-22,USA,Android,Facebook Ads
1825,2025-01-07,Germany,Android,Google Search
1826,2025-01-20,Germany,iOS,Organic
1827,2025-01-20,Ukraine,iOS,Facebook Ads
1828,2025-03-14,Poland,Android,Google Search
1829,2025-02-08,UK,Android,Organic
1830,2025-01-11,Ukraine,iOS,TikTok
1831,2025-02-01,Germany,Android,Google Search
1832,2025-01-16,Ukraine,iOS,Organic
1833,2025-03-13,USA,iOS,Google Search
1834,2025-02-23,UK,Android,Organic
1835,2025-03-19,Ukraine,Android,Organic
1836,2025-03-18,USA,Android,Organic
1837,2025-03-21,UK,iOS,Google Search
1838,2025-01-29,UK,Android,Organic
1839,2025-03-08,Poland,Android,Organic
1840,2025-02-18,USA,iOS,Google Search
1841,2025-02-27,UK,Android,Facebook Ads
1842,2025-02-26,Poland,iOS,Facebook Ads
1843,2025-02-08,Poland,Android,Facebook Ads
1844,2025-03-17,Ukraine,iOS,Organic
1845,2025-02-24,Germany,Android,Facebook Ads
1846,2025-02-09,Germany,iOS,Facebook Ads
1847,2025-03-14,UK,Android,Organic
1848,2025-03-21,UK,Android,Google Search
1849,2025-01-08,UK,Android,Organic
1850,2025-03-20,Ukraine,iOS,Facebook Ads
1851,2025-01-13,Poland,Android,TikTok
1852,2025-01-27,Germany,iOS,Organic
1853,2025-03-22,USA,Android,Organic
1854,2025-01-28,Germany,iOS,Google Search
1855,2025-02-03,Poland,iOS,Organic
1856,2025-01-11,Poland,iOS,Facebook Ads
1857,2025-01-21,USA,Android,Facebook Ads
1858,2025-01-31,Ukraine,Android,Facebook Ads
1859,2025-01-23,Germany,iOS,Organic
1860,2025-03-12,UK,Android,Google Search
1861,2025-01-10,Ukraine,Android,Organic
1862,2025-01-21,UK,Android,Facebook Ads
1863,2025-01-01,Germany,Android,Google Search
1864,2025-02-22,USA,Android,Organic
1865,2025-02-27,Ukraine,Android,Google Search
1866,2025-03-18,Germany,iOS,Organic
1867,2025-03-02,UK,iOS,Facebook Ads
1868,2025-02-07,Germany,Android,Organic
1869,2025-01-05,Poland,Android,Organic
1870,2025-01-30,Poland,iOS,Facebook Ads
1871,2025-02-06,Germany,iOS,Facebook Ads
1872,2025-02-06,UK,Android,Organic
1873,2025-02-28,Poland,Android,Organic
1874,2025-01-10,Germany,iOS,Google Search
1875,2025-01-30,Germany,iOS,Facebook Ads
1876,2025-02-03,UK,Android,Organic
1877,2025-03-22,Poland,Android,Organic
1878,2025-03-17,UK,iOS,Google Search
1879,2025-01-26,UK,iOS,Google Search
1880,2025-02-24,UK,iOS,Facebook Ads
1881,2025-01-15,Poland,Android,Organic
1882,2025-03-11,Poland,iOS,Google Search
1883,2025-01-29,Ukraine,iOS,TikTok
1884,2025-01-20,USA,Android,Google Search
1885,2025-02-04,Germany,iOS,Google Search
1886,2025-01-19,USA,Android,Organic
1887,2025-01-10,UK,iOS,TikTok
1888,2025-01-08,Ukraine,iOS,Organic
1889,2025-01-22,Ukraine,iOS,Google Search
1890,2025-02-09,Germany,Android,Organic
1891,2025-03-18,Germany,Android,Organic
1892,2025-03-14,USA,Android,Google Search
1893,2025-02-06,USA,iOS,Facebook Ads
1894,2025-02-26,Poland,Android,Google Search
1895,2025-01-16,USA,iOS,Facebook Ads
1896,2025-03-01,USA,iOS,TikTok
1897,2025-02-08,UK,Android,Google Search
1898,2025-02-21,Ukraine,iOS,TikTok
1899,2025-02-04,USA,iOS,Organic
1900,2025-03-06,Poland,iOS,Organic
1901,2025-03-11,USA,iOS,Organic
1902,2025-03-05,UK,iOS,Facebook Ads
1903,2025-02-26,Germany,Android,Google Search
1904,2025-01-11,UK,Android,Facebook Ads
1905,2025-03-18,Poland,Android,Organic
1906,2025-01-06,Germany,Android,Google Search
1907,2025-02-25,Ukraine,iOS,Organic
1908,2025-02-11,Poland,iOS,Facebook Ads
1909,2025-03-19,Poland,iOS,Facebook Ads
1910,2025-02-02,USA,Android,Google Search
1911,2025-01-04,Poland,iOS,TikTok
1912,2025-01-12,Ukraine,Android,Organic
1913,2025-01-30,Ukraine,Android,Google Search
1914,2025-03-15,Ukraine,Android,Organic
1915,2025-03-17,Poland,Android,Facebook Ads
1916,2025-01-03,UK,iOS,TikTok
1917,2025-02-04,Poland,Android,Organic
1918,2025-03-15,USA,Android,Facebook Ads
1919,2025-01-06,Ukraine,iOS,Organic
1920,2025-01-23,USA,Android,Facebook Ads
1921,2025-03-02,Ukraine,Android,TikTok
1922,2025-03-08,USA,Android,Facebook Ads
1923,2025-02-26,Germany,Android,Organic
1924,2025-02-05,Germany,Android,Facebook Ads
1925,2025-01-24,Ukraine,iOS,Organic
1926,2025-03-16,USA,iOS,Organic
1927,2025-02-25,Poland,Android,Organic
1928,2025-03-04,UK,Android,Organic
1929,2025-01-12,Poland,iOS,Organic
1930,2025-03-02,Poland,iOS,Facebook Ads
1931,2025-02-14,UK,Android,Google Search
1932,2025-02-22,UK,Android,Facebook Ads
1933,2025-02-12,USA,Android,TikTok
1934,2025-02-11,UK,iOS,Google Search
1935,2025-01-14,Germany,iOS,Organic
1936,2025-01-21,UK,iOS,Organic
1937,2025-02-12,Poland,Android,Facebook Ads
1938,2025-02-22,Ukraine,iOS,Facebook Ads
1939,2025-03-05,Germany,Android,Facebook Ads
1940,2025-02-06,UK,iOS,Google Search
1941,2025-02-21,UK,Android,Facebook Ads
1942,2025-03-12,Ukraine,Android,Facebook Ads
1943,2025-01-05,USA,Android,Organic
1944,2025-02-28,Poland,iOS,TikTok
1945,2025-01-12,Ukraine,iOS,Google Search
1946,2025-02-10,USA,iOS,Google Search
1947,2025-02-02,Poland,Android,Facebook Ads
1948,2025-02-11,UK,Android,Organic
1949,2025-01-15,USA,Android,Organic
1950,2025-02-21,Ukraine,Android,Facebook Ads
1951,2025-03-07,Germany,Android,Facebook Ads
1952,2025-01-01,Ukraine,iOS,Organic
1953,2025-03-11,Ukraine,Android,Organic
1954,2025-03-01,Germany,Android,Facebook Ads
1955,2025-02-22,USA,iOS,Organic
1956,2025-01-07,USA,Android,Google Search
1957,2025-01-25,Ukraine,iOS,Google Search
1958,2025-03-08,Ukraine,iOS,Organic
1959,2025-02-16,USA,Android,Organic
1960,2025-03-21,Germany,iOS,Google Search
1961,2025-03-05,Poland,Android,TikTok
1962,2025-03-22,Germany,iOS,Google Search
1963,2025-02-26,UK,iOS,Organic
1964,2025-01-07,Ukraine,iOS,Google Search
1965,2025-01-27,USA,iOS,Organic
1966,2025-02-04,Germany,Android,TikTok
1967,2025-03-12,UK,iOS,Facebook Ads
1968,2025-01-17,UK,Android,TikTok
1969,2025-02-06,Ukraine,Android,Organic
1970,2025-02-26,Poland,Android,Organic
1971,2025-03-04,Poland,Android,Facebook Ads
1972,2025-01-16,UK,Android,Organic
1973,2025-01-04,Germany,iOS,Organic
1974,2025-03-22,UK,iOS,Facebook Ads
1975,2025-03-19,Ukraine,iOS,TikTok
1976,2025-01-31,Ukraine,Android,Facebook Ads
1977,2025-01-21,Poland,iOS,Facebook Ads
1978,2025-02-09,UK,Android,Organic
1979,2025-03-12,USA,Android,Organic
1980,2025-01-02,USA,iOS,Organic
1981,2025-03-12,Germany,Android,Facebook Ads
1982,2025-02-22,Germany,iOS,TikTok
1983,2025-01-12,Poland,iOS,Facebook Ads
1984,2025-01-29,Ukraine,Android,Facebook Ads
1985,2025-01-15,USA,Android,Facebook Ads
1986,2025-03-01,USA,Android,Organic
1987,2025-01-16,USA,Android,TikTok
1988,2025-01-20,USA,iOS,Organic
1989,2025-03-05,Poland,Android,Organic
1990,2025-02-07,UK,Android,Facebook Ads
1991,2025-03-07,USA,Android,Organic
1992,2025-02-04,Ukraine,iOS,Google Search
1993,2025-02-23,USA,Android,Google Search
1994,2025-03-03,Germany,iOS,Facebook Ads
1995,2025-03-02,Ukraine,iOS,Organic
1996,2025-02-01,UK,Android,Organic
1997,2025-02-28,USA,iOS,Organic
1998,2025-03-12,Poland,Android,Google Search
1999,2025-01-19,Poland,Android,Facebook Ads
2000,2025-02-19,USA,iOS,Organic
2001,2025-01-25,Germany,Android,Facebook Ads
2002,2025-03-18,Poland,Android,Organic
2003,2025-03-07,Ukraine,Android,Organic
2004,2025-01-18,Germany,Android,Facebook Ads
2005,2025-01-09,UK,Android,TikTok
2006,2025-02-05,UK,Android,Organic
2007,2025-02-23,Poland,Android,Facebook Ads
2008,2025-02-13,Germany,iOS,Organic
2009,2025-03-06,Poland,Android,Facebook Ads
2010,2025-02-04,UK,iOS,Organic
2011,2025-01-01,Poland,Android,Organic
2012,2025-02-06,Germany,Android,TikTok
2013,2025-02-08,USA,iOS,Organic
2014,2025-03-17,UK,Android,Google Search
2015,2025-03-16,USA,Android,Organic
2016,2025-03-04,Germany,iOS,Facebook Ads
2017,2025-01-20,UK,Android,Organic
2018,2025-02-27,Poland,Android,Organic
2019,2025-03-10,Poland,iOS,Facebook Ads
2020,2025-03-03,Poland,Android,Google Search
2021,2025-02-14,UK,iOS,Organic
2022,2025-02-12,UK,Android,Organic
2023,2025-03-12,Poland,Android,Facebook Ads
2024,2025-03-11,Poland,Android,Facebook Ads
2025,2025-02-18,USA,Android,Facebook Ads
2026,2025-02-28,UK,Android,Organic
2027,2025-02-11,Poland,Android,Facebook Ads
2028,2025-01-25,Germany,iOS,Organic
2029,2025-01-31,Poland,Android,Facebook Ads
2030,2025-03-15,UK,iOS,Organic
2031,2025-02-19,Poland,Android,Google Search
2032,2025-01-30,USA,iOS,Organic
2033,2025-02-22,Ukraine,iOS,Facebook Ads
2034,2025-01-06,UK,iOS,Organic
2035,2025-02-10,UK,Android,Facebook Ads
2036,2025-03-02,Ukraine,iOS,Organic
2037,2025-02-18,Poland,Android,Organic
2038,2025-02-19,USA,iOS,Facebook Ads
2039,2025-01-20,Poland,iOS,Organic
2040,2025-03-05,Ukraine,Android,Organic
2041,2025-01-05,USA,Android,Facebook Ads
2042,2025-01-17,Germany,iOS,Google Search
2043,2025-03-06,Germany,Android,Facebook Ads
2044,2025-03-17,USA,Android,Organic
2045,2025-02-12,Germany,Android,Organic
2046,2025-01-13,USA,iOS,Facebook Ads
2047,2025-02-26,Poland,iOS,Organic
2048,2025-01-13,Poland,Android,Organic
2049,2025-03-09,Ukraine,iOS,TikTok
2050,2025-02-28,Poland,Android,Organic
2051,2025-01-02,Poland,Android,TikTok
2052,2025-01-19,Ukraine,Android,Organic
2053,2025-02-22,UK,Android,Google Search
2054,2025-01-20,UK,Android,Organic
2055,2025-01-10,USA,iOS,Google Search
2056,2025-03-02,UK,Android,Google Search
2057,2025-02-03,UK,Android,Google Search
2058,2025-02-13,UK,Android,Organic
2059,2025-03-21,Poland,Android,Organic
2060,2025-02-20,UK,Android,Google Search
2061,2025-01-11,Poland,Android,Google Search
2062,2025-02-12,Poland,Android,Google Search
2063,2025-03-10,Ukraine,Android,Organic
2064,2025-02-18,USA,Android,Facebook Ads
2065,2025-02-10,Ukraine,Android,Organic
2066,2025-03-22,Germany,iOS,Google Search
2067,2025-03-04,Poland,iOS,Google Search
2068,2025-03-11,UK,iOS,Facebook Ads
2069,2025-01-05,UK,iOS,Facebook Ads
2070,2025-03-21,Germany,iOS,TikTok
2071,2025-01-09,USA,iOS,Google Search
2072,2025-01-31,Poland,iOS,Facebook Ads
2073,2025-03-22,Germany,iOS,Google Search
2074,2025-02-06,Germany,Android,Google Search
2075,2025-01-30,Germany,Android,Facebook Ads
2076,2025-01-12,Poland,iOS,Google Search
2077,2025-02-25,Poland,Android,Organic
2078,2025-01-13,Poland,iOS,Organic
2079,2025-01-13,Poland,Android,Google Search
2080,2025-02-26,Ukraine,Android,Google Search
2081,2025-01-22,Germany,iOS,TikTok
2082,2025-02-08,Ukraine,Android,Google Search
2083,2025-01-04,USA,Android,Facebook Ads
2084,2025-01-06,Germany,Android,Facebook Ads
2085,2025-02-11,Poland,Android,Google Search
2086,2025-01-08,Poland,Android,Organic
2087,2025-02-07,Poland,iOS,Facebook Ads
2088,2025-02-15,Ukraine,Android,Organic
2089,2025-02-17,Poland,iOS,Facebook Ads
2090,2025-02-25,Germany,Android,Google Search
2091,2025-01-19,UK,Android,Organic
2092,2025-02-01,Germany,Android,Google Search
2093,2025-03-09,USA,Android,Organic
2094,2025-02-22,Germany,iOS,Facebook Ads
2095,2025-03-14,Poland,iOS,Organic
2096,2025-01-24,Germany,iOS,Facebook Ads
2097,2025-01-22,Germany,iOS,Organic
2098,2025-01-23,Ukraine,Android,Facebook Ads
2099,2025-01-11,UK,iOS,Organic
2100,2025-03-20,Germany,iOS,Google Search
2101,2025-02-18,USA,Android,Organic
2102,2025-03-21,Germany,Android,Google Search
2103,2025-01-31,UK,Android,TikTok
2104,2025-03-05,UK,Android,Facebook Ads
2105,2025-03-16,UK,iOS,Facebook Ads
2106,2025-01-19,UK,iOS,Google Search
2107,2025-01-30,UK,Android,Facebook Ads
2108,2025-03-01,Ukraine,Android,Facebook Ads
2109,2025-02-02,UK,iOS,TikTok
2110,2025-02-28,Ukraine,Android,TikTok
2111,2025-02-02,Germany,iOS,Google Search
2112,2025-01-02,Germany,iOS,TikTok
2113,2025-03-01,Ukraine,Android,Organic
2114,2025-02-06,Poland,Android,Facebook Ads
2115,2025-03-11,UK,Android,Organic
2116,2025-01-21,UK,iOS,Organic
2117,2025-01-10,Germany,Android,TikTok
2118,2025-02-26,Ukraine,iOS,Facebook Ads
2119,2025-02-14,UK,iOS,Organic
2120,2025-03-17,Germany,Android,Facebook Ads
2121,2025-02-08,UK,Android,Facebook Ads
2122,2025-02-24,Ukraine,Android,Facebook Ads
2123,2025-02-02,Poland,Android,TikTok
2124,2025-02-28,USA,Android,Organic
2125,2025-02-08,Germany,Android,Organic
2126,2025-01-26,Germany,iOS,Organic
2127,2025-02-19,USA,Android,Google Search
2128,2025-03-03,USA,iOS,Facebook Ads
2129,2025-01-14,Germany,iOS,Facebook Ads
2130,2025-01-31,Poland,Android,Google Search
2131,2025-02-18,Germany,Android,Organic
2132,2025-03-15,USA,iOS,Organic
2133,2025-02-15,UK,iOS,Facebook Ads
2134,2025-03-15,Ukraine,Android,Facebook Ads
2135,2025-02-07,UK,iOS,Facebook Ads
2136,2025-02-07,Poland,Android,Google Search
2137,2025-01-03,Germany,Android,TikTok
2138,2025-02-20,Germany,Android,Organic
2139,2025-02-05,Ukraine,Android,Organic
2140,2025-01-02,UK,Android,Google Search
2141,2025-03-14,Ukraine,iOS,Google Search
2142,2025-01-07,Poland,Android,Facebook Ads
2143,2025-03-19,UK,Android,Organic
2144,2025-03-05,UK,iOS,Organic
2145,2025-02-06,Poland,Android,Facebook Ads
2146,2025-01-30,Germany,Android,Organic
2147,2025-03-19,Germany,Android,Google Search
2148,2025-02-15,USA,Android,Organic
2149,2025-01-29,Germany,Android,TikTok
2150,2025-01-25,Ukraine,Android,Organic
2151,2025-03-21,Poland,Android,Organic
2152,2025-02-02,Germany,Android,Facebook Ads
2153,2025-01-18,UK,Android,Facebook Ads
2154,2025-03-22,Poland,Android,Facebook Ads
2155,2025-01-13,Germany,Android,Facebook Ads
